Dest Post,Protocol,Timestamp,Flow Duration,Flow Bytes/s,Flow Packets/s,Fwd Packets/s,Bwd Packets/s,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Packet Length Max,Packet Length Min,Packet Length Mean,Packet Length Std,Packet Length Variance,Fwd Header Length,Bwd Header Length,Fwd Seg Size Min,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Act Data Packets,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Flow IAT Std,Fwd IAT Total,Fwd IAT Max,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Total,Bwd IAT Max,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Init Fwd Win Bytes,Init Bwd Win Bytes,win_byts_tot,fwd_win_tot,bwd_win_tot,win_byts_mean,fwd_win_mean,bwd_win_mean,win_byts_std,fwd_win_std,bwd_win_std,win_byts_max,fwd_win_max,bwd_win_max,win_byts_min,fwd_win_min,bwd_win_min,zero_win_cnt,Active Max,Active Min,Active Mean,Active Std,Idle Max,Idle Min,Idle Mean,Idle Std,Subflow Fwd Packets,Subflow Bwd Packets,Subflow Fwd Bytes,Subflow Bwd Bytes,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bulk Rate,Label,Predict
55360,6,2025-04-01 14:07:14,44,22975.81237377576,182.16699602597234,91.08349801298617,91.08349801298617,4,4,769,240,386.0,66.0,192.25,127.61342993588096,66.0,54.0,60.0,6.0,386,54,126.125,111.95137058115903,12533.109375,128,104,32,158.25,26.0,3,6273.678370884487,31691.551208496094,0.476837158203125,10684.241578061801,43903.58924865723,43469.19059753418,0.476837158203125,14634.529749552408,20389.952072864704,37420.98808288574,31756.63948059082,380.9928894042969,12473.662694295248,13781.22359393112,3,0,0,0,2,0,2,3,6,0,0,0,1.0,126.125,483,586,3104,1932,1172,388.0,483.0,293.0,227.92432954820774,0.0,293.0,586,483,586,0,483,0,2,43915.748596191406,43915.748596191406,43915.748596191406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
80,6,2025-04-01 14:07:14,1893,4378.621399417497,38.57117921533454,22.191637356767814,16.37954185856672,42,31,5173,3114,309.0,66.0,123.16666666666667,91.40775122563177,236.0,66.0,100.45161290322581,66.47572378122146,309,66,113.52054794520548,82.52174633923981,6809.838618877839,1392,1040,32,89.16666666666667,66.45161290322581,12,26286.178165011937,306455.6121826172,0.0,55640.60578116397,1892604.8278808594,306455.6121826172,244.61746215820312,46161.09336294779,67432.1348371857,1851311.9220733643,393056.63108825684,0.0,61710.39740244547,96252.54799943735,12,6,0,0,12,0,0,18,67,0,0,0,0.7380952380952381,113.52054794520548,501,487,791533,403494,388039,10842.917808219177,9607.0,12517.387096774193,23331.441599034013,22303.828857716017,24556.43493442942,64240,64240,62643,487,501,487,0,1892604.8278808594,1892604.8278808594,1892604.8278808594,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
67,17,2025-04-01 14:11:03,0,0,0,0,0,1,0,350,0,350.0,350.0,350.0,0.0,0.0,0.0,0.0,0.0,350,350,350.0,0.0,0.0,8,0,316,316.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:11:11,2103,2695.55987258121,1.9019649832994956,1.4264737374746217,0.4754912458248739,3,1,5603,66,5353.0,66.0,1867.6666666666667,2464.973608152608,66.0,66.0,66.0,0.0,5353,66,1417.25,2272.8169058461353,5165696.6875,84,32,32,1833.6666666666667,32.0,2,701029.380162557,1641762.7334594727,32140.97023010254,684663.0850717877,2103088.140487671,1641762.7334594727,461325.40702819824,1051544.0702438354,590218.6632156372,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,2,4,0,0,0,0.3333333333333333,1417.25,894,83,1843,1760,83,460.75,586.6666666666666,83.0,315.2232343911216,262.8070690745505,0.0,894,894,83,83,252,83,0,2103088.140487671,2103088.140487671,2103088.140487671,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5603.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:11:14,2558,1206.323742605646,3.5181184975537305,1.9545102764187392,1.5636082211349913,5,4,2685,401,2268.0,66.0,537.0,866.5734821698619,164.0,66.0,100.25,40.10221315588455,2268,66,342.8888888888889,681.9148601865264,465007.8765432099,160,128,32,503.0,66.25,3,319773.19717407227,1718590.9748077393,55.55152893066406,540499.5194305395,2558185.577392578,2069744.8253631592,48253.29780578613,639546.3943481445,829077.5520066988,639778.6140441895,399462.6998901367,13898.849487304688,213259.53801472983,157680.5019970516,3,2,0,0,0,0,0,5,9,0,0,0,0.8,342.8888888888889,614,16385,68610,3070,65540,7623.333333333333,614.0,16385.0,7836.672905144264,0.0,0.0,16385,614,16385,614,614,16385,0,2558185.577392578,2558185.577392578,2558185.577392578,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2685.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:11:16,2107,2359.1655813393413,3.3227684244216076,1.8987248139552044,1.4240436104664034,4,3,4674,296,2922.0,66.0,1168.5,1158.741882387963,164.0,66.0,98.66666666666667,46.197643037521104,2922,66,710.0,1023.9425207082113,1048458.2857142857,128,96,32,1134.5,64.66666666666667,3,351112.84255981445,1820632.4577331543,127.55393981933594,661383.7482502075,2106677.0553588867,1820632.4577331543,127.55393981933594,702225.6851196289,799393.1823090081,76677.08396911621,76410.29357910156,266.79039001464844,38338.541984558105,38071.75159454346,3,1,0,0,0,0,0,4,7,0,0,0,0.75,710.0,614,16385,51601,2456,49145,7371.571428571428,614.0,16381.666666666666,7802.971519274709,0.0,2.3570226039551585,16385,614,16385,614,614,16380,0,2106677.0553588867,2106677.0553588867,2106677.0553588867,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4674.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:11:18,1019,4843.648231337478,7.850321282556691,3.9251606412783455,3.9251606412783455,4,4,4566,370,2922.0,66.0,1141.5,1182.9880599566507,164.0,66.0,92.5,41.4095399636364,2922,66,617.0,987.7692038123075,975688.0,136,136,32,1107.5,58.5,2,145580.93888419014,529984.2357635498,84.63859558105469,180232.2784797977,791280.98487854,529984.2357635498,142.81272888183594,263760.3282928467,216314.7064655709,821413.2785797119,757854.4616699219,614.166259765625,273804.4261932373,343219.6575128099,2,1,0,0,0,0,0,3,7,0,0,0,1.0,617.0,614,16385,180772,66082,114690,22596.5,16520.5,28672.5,25355.80552358769,27550.866170594345,21282.57429800258,65535,64240,65535,614,614,16385,0,1019066.572189331,1019066.572189331,1019066.572189331,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
53,17,2025-04-01 14:11:19,66,4686.663153143972,30.53200751233858,15.26600375616929,15.26600375616929,1,1,92,215,92.0,92.0,92.0,0.0,215.0,215.0,215.0,0.0,215,92,153.5,61.5,3782.25,8,8,58,58.0,181.0,1,65505.027770996094,65505.027770996094,65505.027770996094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,153.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65505.027770996094,65505.027770996094,65505.027770996094,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:11:19,1096,8357.181420641618,16.425995367061493,10.038108279870912,6.38788708719058,11,7,3963,5195,2207.0,66.0,360.27272727272725,610.7960663844716,2946.0,66.0,742.1428571428571,1016.4888346757225,2946,66,508.77777777777777,815.1463096725885,664463.5061728394,376,224,32,326.27272727272725,708.1428571428571,4,64460.23548350615,403394.6990966797,0.2384185791015625,108660.50891389891,1095824.0032196045,403394.6990966797,118.01719665527344,109582.40032196045,139171.39764343837,434865.23628234863,189329.1473388672,0.2384185791015625,72477.53938039143,78888.39608777835,4,3,0,0,0,0,0,7,18,0,0,0,0.6363636363636364,508.77777777777777,502,16383,120673,5992,114681,6704.055555555556,544.7272727272727,16383.0,7721.21534383043,47.32689204610632,1.8516401995451028,16385,637,16385,502,502,16381,0,1095824.0032196045,1095824.0032196045,1095824.0032196045,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:11:20,2092,2847.445531020926,6.693122470499154,3.346561235249577,3.346561235249577,7,7,4930,1026,2922.0,66.0,704.2857142857143,1027.6912702454836,531.0,66.0,146.57142857142858,160.6165417053541,2922,66,425.42857142857144,786.5969846919899,618734.8163265305,224,224,32,670.2857142857143,112.57142857142857,5,160899.95090778059,1197243.2136535645,51.4984130859375,316832.40244975884,2091699.3618011475,1555139.3032073975,203.13262939453125,348616.5603001912,552305.2173092287,688956.4990997314,363220.4532623291,259.63783264160156,114826.08318328857,122998.76771714818,5,2,0,0,2,0,0,7,14,0,0,0,1.0,425.42857142857144,614,16385,118947,4252,114695,8496.214285714286,607.4285714285714,16385.0,7888.789135571453,10.390340883410389,0.0,16385,614,16385,591,591,16385,0,2091699.3618011475,2091699.3618011475,2091699.3618011475,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4930.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:11:22,2105,1284.3471554254656,2.37490228444058,1.4249413706643481,0.949960913776232,3,2,2474,230,2229.0,66.0,824.6666666666666,994.0846152225787,164.0,66.0,115.0,49.0,2229,66,540.8,845.4308723958453,714753.36,96,64,32,790.6666666666666,81.0,2,526337.4447822571,1863226.4137268066,1262.664794921875,775388.8744888591,2105349.7791290283,1863226.4137268066,242123.36540222168,1052674.8895645142,810551.5241622925,1262.664794921875,1262.664794921875,1262.664794921875,1262.664794921875,0.0,2,1,0,0,0,0,0,3,5,0,0,0,0.6666666666666666,540.8,614,16385,34612,1842,32770,6922.4,614.0,16385.0,7726.1805466867,0.0,0.0,16385,614,16385,614,614,16385,0,2105349.7791290283,2105349.7791290283,2105349.7791290283,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2474.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
53,17,2025-04-01 14:11:25,8,36052.30404366785,263.15550396837847,131.57775198418923,131.57775198418923,1,1,102,172,102.0,102.0,102.0,0.0,172.0,172.0,172.0,0.0,172,102,137.0,35.0,1225.0,8,8,68,68.0,138.0,1,7600.069046020508,7600.069046020508,7600.069046020508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,137.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7600.069046020508,7600.069046020508,7600.069046020508,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
123,17,2025-04-01 14:13:36,265,679.7605722064957,7.55289524673884,3.77644762336942,3.77644762336942,1,1,90,90,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,90,90,90.0,0.0,0.0,8,8,56,56.0,56.0,1,264799.1180419922,264799.1180419922,264799.1180419922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264799.1180419922,264799.1180419922,264799.1180419922,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:13:44,2105,1582.9163143297353,5.225714122937301,3.3254544418691916,1.9002596810681096,7,4,2931,401,2225.0,66.0,418.7142857142857,738.823720379847,164.0,66.0,100.25,40.10221315588455,2225,66,302.90909090909093,609.4419883713975,371419.5371900826,224,128,32,384.7142857142857,66.25,5,210497.5461959839,1314337.2535705566,131.13021850585938,385666.6858257549,2104975.461959839,1668405.0559997559,162.8398895263672,350829.24365997314,597125.4803961784,589695.930480957,357326.0307312012,170.70770263671875,196565.310160319,147969.16648556973,5,2,0,0,0,0,0,7,11,0,0,0,0.5714285714285714,302.90909090909093,636,16385,69992,4452,65540,6362.909090909091,636.0,16385.0,7575.988617810224,0.0,0.0,16385,636,16385,636,636,16385,0,2104975.461959839,2104975.461959839,2104975.461959839,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2931.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
53,17,2025-04-01 14:13:44,122,7640.87179286056,49.34901050286691,24.674505251433455,24.674505251433455,3,3,286,643,102.0,92.0,95.33333333333333,4.714045207910316,256.0,172.0,214.33333333333334,34.296096311711956,256,92,154.83333333333334,64.33873034356695,4139.4722222222235,24,24,58,61.333333333333336,180.33333333333334,3,24316.59698486328,63281.77452087402,321.6266632080078,23132.980625442542,90199.70893859863,89878.08227539062,321.6266632080078,45099.85446929932,44778.22780609131,57979.583740234375,32663.10691833496,25316.476821899414,28989.791870117188,3673.3150482177734,0,0,0,0,0,0,0,0,0,0,0,0,1.0,154.83333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121582.9849243164,121582.9849243164,121582.9849243164,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:13:46,1009,4909.739460293494,6.937459875263314,2.973197089398563,3.964262785864751,3,4,4492,462,2922.0,66.0,1497.3333333333333,1165.9666471311357,165.0,66.0,115.5,49.5,2922,66,707.7142857142857,1025.5034602275973,1051657.3469387754,96,128,32,1463.3333333333333,81.5,2,168169.14081573486,631281.3758850098,300.1689910888672,219569.7378720736,874976.634979248,874676.4659881592,300.1689910888672,437488.317489624,437188.14849853516,806766.0331726074,631281.3758850098,404.35791015625,268922.0110575358,265965.1018341797,2,2,0,0,0,0,0,4,7,0,0,0,1.3333333333333333,707.7142857142857,636,16385,67433,1908,65525,9633.285714285714,636.0,16381.25,7791.878165560521,0.0,2.165063509461097,16385,636,16385,636,636,16380,0,1009014.8448944092,1009014.8448944092,1009014.8448944092,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:13:47,1100,962.9792814220925,5.4559732658475495,4.546644388206292,0.9093288776412582,5,1,985,74,583.0,66.0,197.0,197.79585435493837,74.0,74.0,74.0,0.0,583,66,176.5,186.28987268949072,34703.916666666664,180,40,32,163.0,40.0,2,219942.42668151855,710277.795791626,198.84109497070312,260103.03203454232,1099712.1334075928,710277.795791626,781.0592651367188,274928.0333518982,263571.9976798286,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,2,5,0,0,0,0.2,176.5,636,65535,132051,66516,65535,22008.5,13303.2,65535.0,30322.385546820027,25468.47050295718,0.0,65535,64240,65535,502,502,65535,0,1099712.1334075928,1099712.1334075928,1099712.1334075928,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
53,17,2025-04-01 14:14:12,0,0,0,0,0,1,0,92,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,8,0,58,58.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:14:12,2388,5705.46683247948,2.9308188029174698,2.5121304025006883,0.4186884004167814,6,1,13553,74,5353.0,74.0,2258.8333333333335,1899.3250921197127,74.0,74.0,74.0,0.0,5353,74,1946.7142857142858,1917.4456009631829,3676597.6326530613,152,40,40,2224.8333333333335,40.0,5,398068.50751241046,1563993.6923980713,36028.62358093262,530704.0257552601,824417.3526763916,307400.9418487549,36028.62358093262,164883.47053527832,108279.94608074364,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,5,6,0,0,0,0.16666666666666666,1946.7142857142858,64240,65535,131421,65886,65535,18774.428571428572,10981.0,65535.0,29166.808880042016,23818.560577835095,0.0,65535,64240,65535,250,250,65535,0,2388411.045074463,2388411.045074463,2388411.045074463,0.0,0.0,0.0,0.0,0.0,6.0,1.0,13553.0,74.0,13197.0,5.0,0.0,0.0,21281.690520167387,0.0,Syn,Unknow
443,6,2025-04-01 14:14:14,1109,5938.686225741866,17.132559715927034,10.820564031111811,6.311995684815224,12,7,5863,723,1999.0,54.0,488.5833333333333,697.9860860997796,204.0,66.0,103.28571428571429,52.515886809106995,1999,54,346.63157894736844,585.879654476144,343254.96952908585,388,248,20,454.5833333333333,69.28571428571429,4,61611.08281877306,353673.93493652344,0.2384185791015625,110916.16448447874,924175.500869751,353834.1522216797,247.71690368652344,84015.95462452281,127238.94639735126,618792.7722930908,355068.2067871094,0.2384185791015625,103132.12871551514,130800.72308626636,4,2,0,0,0,0,1,6,16,0,0,0,0.5833333333333334,346.63157894736844,502,16385,395143,132998,262145,20797.0,11083.166666666666,37449.28571428572,27141.36078502988,23772.85608221182,24322.94205486009,65535,64240,65535,0,0,16385,1,1108999.490737915,1108999.490737915,1108999.490737915,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
57634,6,2025-04-01 14:14:15,491,16150.09633827947,24.429743610154247,10.17905983756427,14.250683772589978,5,7,6835,1098,4386.0,66.0,1367.0,1593.7447725404465,750.0,54.0,156.85714285714286,242.2061864087989,4386,54,661.0833333333334,1203.5384953221158,1448504.9097222222,160,176,32,1333.0,122.85714285714286,4,44654.95456348766,310031.1756134033,0.95367431640625,96947.32747443843,491141.31927490234,318761.11030578613,0.95367431640625,122785.32981872559,132796.5794971623,491016.149520874,310124.39727783203,184.53598022460938,81836.02492014568,119176.65496727114,2,1,0,0,1,0,4,3,8,0,0,0,1.4,661.0833333333334,16385,502,83419,81913,1506,6951.583333333333,16382.6,215.14285714285714,7972.92189704558,1.2,248.42557297130753,16385,16385,502,0,16382,0,4,491204.50019836426,491204.50019836426,491204.50019836426,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
57620,6,2025-04-01 14:14:15,1363,13648.205529764693,22.738451734438947,10.268978202649846,12.469473531789099,14,17,7907,10700,1506.0,66.0,564.7857142857143,620.4416835231667,2922.0,66.0,629.4117647058823,923.5894847453494,2922,66,600.2258064516129,801.6642652462044,642665.5941727367,448,580,32,530.7857142857143,595.4117647058823,9,45444.31368509928,379432.67822265625,0.0,105728.30389284997,1363329.4105529785,727917.6712036133,0.0,104871.49311945989,200705.12983057243,983833.0745697021,365572.452545166,67.47245788574219,61489.567160606384,127616.28706596268,5,10,0,0,0,0,0,15,31,0,0,0,1.2142857142857142,600.2258064516129,16382,546,239907,229355,10552,7738.935483870968,16382.5,620.7058823529412,7843.940056421957,1.4015297764534702,30.731789836818724,16385,16385,659,546,16380,546,0,1363329.4105529785,1363329.4105529785,1363329.4105529785,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6406.0,5.0,5097.0,6.0,16041021.745671641,3728351.497732822,Syn,Unknow
57620,6,2025-04-01 14:14:17,0,2025308.2936378466,20526.773246329525,13684.515497553019,6842.257748776509,2,1,230,66,164.0,66.0,115.0,49.0,66.0,66.0,66.0,0.0,164,66,98.66666666666667,46.197643037521104,2134.222222222222,64,32,32,81.0,32.0,1,73.0752944946289,146.1505889892578,0.0,73.0752944946289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,3,0,0,0,0.5,98.66666666666667,16385,659,33429,32770,659,11143.0,16385.0,659.0,7413.3074939597645,0.0,0.0,16385,16385,659,659,16385,659,0,146.1505889892578,146.1505889892578,146.1505889892578,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
53,17,2025-04-01 14:14:17,9,35412.00506022771,230.69710136956164,115.34855068478082,115.34855068478082,1,1,92,215,92.0,92.0,92.0,0.0,215.0,215.0,215.0,0.0,215,92,153.5,61.5,3782.25,8,8,58,58.0,181.0,1,8669.376373291016,8669.376373291016,8669.376373291016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,153.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8669.376373291016,8669.376373291016,8669.376373291016,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:14:17,1104,2751.347043016617,7.247539132081968,4.52971195755123,2.717827174530738,5,3,1292,1745,583.0,66.0,258.4,233.7662079942266,1506.0,74.0,581.6666666666666,654.6573319090088,1506,66,379.625,468.3617558842737,219362.734375,168,104,32,224.4,547.6666666666666,2,157688.99236406598,417211.53259277344,168.32351684570312,186713.57168683814,834214.6873474121,417397.02224731445,742.1970367431641,208553.67183685303,207196.40913117898,686611.4139556885,414855.0033569336,271756.4105987549,343305.70697784424,71549.29637908936,2,1,0,0,0,0,0,3,7,0,0,0,0.6,379.625,64240,65535,164547,66248,98299,20568.375,13249.6,32766.333333333332,26398.14692803976,25495.200000000004,23170.946424827413,65535,64240,65535,502,502,16381,0,1103822.946548462,1103822.946548462,1103822.946548462,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
57636,6,2025-04-01 14:14:18,626,10620.469750629314,22.375707525780346,11.187853762890173,11.187853762890173,7,7,4122,2523,1506.0,66.0,588.8571428571429,598.3105807357982,2079.0,66.0,360.42857142857144,701.6527136783872,2079,66,474.64285714285717,661.9599261870396,438190.94387755095,224,248,32,554.8571428571429,326.42857142857144,5,48129.11840585562,331950.9029388428,0.0,107926.30810731679,625678.539276123,333504.43840026855,0.0,104279.75654602051,140351.15708476512,293707.13233947754,291020.63179016113,64.13459777832031,48951.188723246254,108257.84500312545,3,2,0,0,2,0,0,5,14,0,0,0,1.0,474.64285714285717,16381,546,118824,114683,4141,8487.42857142857,16383.285714285714,591.5714285714286,7895.875792501567,1.9794866372215743,24.1888825871789,16385,16385,614,546,16381,546,0,625678.539276123,625678.539276123,625678.539276123,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:14:19,2455,2072.6839013656395,2.851569832853671,2.036835594895479,0.8147342379581917,5,2,4857,231,2922.0,66.0,971.4,1109.8002703189436,165.0,66.0,115.5,49.5,2922,66,726.8571428571429,1014.8683839467528,1029957.8367346937,160,64,32,937.4,81.5,4,409131.36800130206,2106535.9115600586,0.476837158203125,769646.2149218905,2454788.2080078125,2106535.9115600586,90.36064147949219,613697.0520019531,873501.9419211596,0.476837158203125,0.476837158203125,0.476837158203125,0.476837158203125,0.0,4,1,0,0,0,0,0,5,7,0,0,0,0.4,726.8571428571429,659,16385,36065,3295,32770,5152.142857142857,659.0,16385.0,7104.282640543991,0.0,0.0,16385,659,16385,659,659,16385,0,2454788.2080078125,2454788.2080078125,2454788.2080078125,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4857.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
53,17,2025-04-01 14:18:20,374,4451.0970319482,26.71726909932893,13.358634549664465,13.358634549664465,5,5,476,1190,110.0,90.0,95.2,7.520638270785266,329.0,173.0,238.0,58.76053097105233,329,90,166.6,82.78067407311926,6852.639999999999,40,40,56,61.2,204.0,5,41587.75011698405,254447.69859313965,0.7152557373046875,77295.70168829465,338023.18572998047,299205.7800292969,588.8938903808594,84505.79643249512,124855.51171102894,337027.31132507324,290588.8557434082,0.7152557373046875,84256.82783126831,120557.22082484831,0,0,0,0,0,0,0,0,0,0,0,0,1.0,166.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374289.75105285645,374289.75105285645,374289.75105285645,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
443,6,2025-04-01 14:18:20,1323,13029.695920825854,28.713085420516265,15.867757732390567,12.845327688125698,21,17,6414,10830,1933.0,66.0,305.42857142857144,434.46864881452734,4386.0,66.0,637.0588235294117,1053.3768930884773,4386,66,453.7894736842105,792.4062673406715,627907.6925207758,712,560,32,271.42857142857144,603.0588235294117,10,35768.60556731353,556337.1181488037,-29.56390380859375,95931.62281426023,1282229.4235229492,556337.1181488037,296.59271240234375,64111.47117614746,124701.46811375268,1275602.102279663,600033.0448150635,0.2384185791015625,79725.13139247894,149127.40551105523,10,7,0,0,0,0,0,17,36,0,0,0,0.8095238095238095,453.7894736842105,64240,65535,401450,138821,262629,10564.473684210527,6610.523809523809,15448.764705882353,19457.161937712295,18697.520703021277,19266.972113314143,65535,64240,65535,479,502,479,0,1323438.4059906006,1323438.4059906006,1323438.4059906006,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
80,6,2025-04-01 14:18:20,2230,1490.40463943397,8.96753694003592,5.380522164021553,3.5870147760143682,12,8,2278,1046,309.0,66.0,189.83333333333334,107.30395560690616,236.0,66.0,130.75,81.56554113104382,309,66,166.2,102.01695937440991,10407.460000000001,392,264,32,155.83333333333334,96.75,7,117382.46365597374,816068.172454834,21.219253540039062,249492.04965986824,2230266.809463501,816068.172454834,799.4174957275391,202751.52813304553,300397.6185783285,1597649.5742797852,864797.5921630859,504.2552947998047,228235.65346854072,349605.63299991126,7,3,0,0,0,0,0,10,19,0,0,0,0.6666666666666666,166.2,64240,62643,135789,69754,66035,6789.45,5812.833333333333,8254.375,18885.7064455503,17616.453586696225,20556.968136969397,64240,64240,62643,481,501,481,0,2230266.809463501,2230266.809463501,2230266.809463501,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Syn,Unknow
